dataset,dataset_stage,dataset_pass,training_stage,checkpoint,metric_name,metric_value,weight_path,net
Sintel,train,final,C+T,_things_phase1_100000.pth,IR_{1px},0.8831658626199667,models/_pretrained_weights/ms_raft_plus/_things_phase1_100000.pth,MS-RAFT+
Sintel,train,final,C+T,_things_phase1_100000.pth,IR_{3px},0.9286320660647126,models/_pretrained_weights/ms_raft_plus/_things_phase1_100000.pth,MS-RAFT+
Sintel,train,final,C+T,_things_phase1_100000.pth,IR_{5px},0.942945324170313,models/_pretrained_weights/ms_raft_plus/_things_phase1_100000.pth,MS-RAFT+
Sintel,train,final,C+T,_things_phase1_100000.pth,fl-kitti,0.0682119361724072,models/_pretrained_weights/ms_raft_plus/_things_phase1_100000.pth,MS-RAFT+
Sintel,train,final,C+T,_things_phase1_100000.pth,MSE,121.48590850830078,models/_pretrained_weights/ms_raft_plus/_things_phase1_100000.pth,MS-RAFT+
Sintel,train,final,C+T,_things_phase1_100000.pth,WAUC,0.8686913544640298,models/_pretrained_weights/ms_raft_plus/_things_phase1_100000.pth,MS-RAFT+
Sintel,train,final,mixed,mixed.pth,EPE,1.1066906452178955,models/_pretrained_weights/ms_raft_plus/mixed.pth,MS-RAFT+
Sintel,train,final,mixed,mixed.pth,IR_{1px},0.912578375705176,models/_pretrained_weights/ms_raft_plus/mixed.pth,MS-RAFT+
Sintel,train,final,mixed,mixed.pth,IR_{3px},0.9542623283775468,models/_pretrained_weights/ms_raft_plus/mixed.pth,MS-RAFT+
Sintel,train,final,mixed,mixed.pth,IR_{5px},0.9666962594305768,models/_pretrained_weights/ms_raft_plus/mixed.pth,MS-RAFT+
Sintel,train,final,mixed,mixed.pth,fl-kitti,0.0417240327961271,models/_pretrained_weights/ms_raft_plus/mixed.pth,MS-RAFT+
Sintel,train,final,mixed,mixed.pth,MSE,35.87446594238281,models/_pretrained_weights/ms_raft_plus/mixed.pth,MS-RAFT+
Sintel,train,final,mixed,mixed.pth,WAUC,0.902131072513299,models/_pretrained_weights/ms_raft_plus/mixed.pth,MS-RAFT+
Sintel,train,final,C+T,FlowNet2-C_checkpoint.pth.tar,EPE,4.596867561340332,models/_pretrained_weights/FlowNet/FlowNet2-C_checkpoint.pth.tar,FlowNet2C
Sintel,train,final,C+T,FlowNet2-C_checkpoint.pth.tar,IR_{1px},0.6026066853371019,models/_pretrained_weights/FlowNet/FlowNet2-C_checkpoint.pth.tar,FlowNet2C
Sintel,train,final,C+T,FlowNet2-C_checkpoint.pth.tar,IR_{3px},0.8165720678493411,models/_pretrained_weights/FlowNet/FlowNet2-C_checkpoint.pth.tar,FlowNet2C
Sintel,train,final,C+T,FlowNet2-C_checkpoint.pth.tar,IR_{5px},0.8690620397283619,models/_pretrained_weights/FlowNet/FlowNet2-C_checkpoint.pth.tar,FlowNet2C
Sintel,train,final,C+T,FlowNet2-C_checkpoint.pth.tar,fl-kitti,0.1803329991286166,models/_pretrained_weights/FlowNet/FlowNet2-C_checkpoint.pth.tar,FlowNet2C
Sintel,train,final,C+T,FlowNet2-C_checkpoint.pth.tar,MSE,157.95281982421875,models/_pretrained_weights/FlowNet/FlowNet2-C_checkpoint.pth.tar,FlowNet2C
Sintel,train,final,C+T,FlowNet2-C_checkpoint.pth.tar,WAUC,0.6035838992054718,models/_pretrained_weights/FlowNet/FlowNet2-C_checkpoint.pth.tar,FlowNet2C
Sintel,train,final,C+T,raft-things.pth,EPE,2.82270884513855,models/_pretrained_weights/raft-things.pth,RAFT
Sintel,train,final,C+T,raft-things.pth,IR_{1px},0.8502901583217387,models/_pretrained_weights/raft-things.pth,RAFT
Sintel,train,final,C+T,raft-things.pth,IR_{3px},0.9172408809241124,models/_pretrained_weights/raft-things.pth,RAFT
Sintel,train,final,C+T,raft-things.pth,IR_{5px},0.936580409885492,models/_pretrained_weights/raft-things.pth,RAFT
Sintel,train,final,C+T,raft-things.pth,fl-kitti,0.0790034621584419,models/_pretrained_weights/raft-things.pth,RAFT
Sintel,train,final,C+T,raft-things.pth,MSE,126.04324340820312,models/_pretrained_weights/raft-things.pth,RAFT
Sintel,train,final,C+T,raft-things.pth,WAUC,0.825053612088016,models/_pretrained_weights/raft-things.pth,RAFT
Sintel,train,final,S,raft-sintel.pth,EPE,1.1918882131576538,models/_pretrained_weights/raft-sintel.pth,RAFT
Sintel,train,final,S,raft-sintel.pth,IR_{1px},0.8877201721601825,models/_pretrained_weights/raft-sintel.pth,RAFT
Sintel,train,final,S,raft-sintel.pth,IR_{3px},0.9470410704479308,models/_pretrained_weights/raft-sintel.pth,RAFT
Sintel,train,final,S,raft-sintel.pth,IR_{5px},0.9633955166512992,models/_pretrained_weights/raft-sintel.pth,RAFT
Sintel,train,final,S,raft-sintel.pth,fl-kitti,0.0485022986385598,models/_pretrained_weights/raft-sintel.pth,RAFT
Sintel,train,final,S,raft-sintel.pth,MSE,33.97209930419922,models/_pretrained_weights/raft-sintel.pth,RAFT
Sintel,train,final,S,raft-sintel.pth,WAUC,0.8701818120851068,models/_pretrained_weights/raft-sintel.pth,RAFT
Sintel,train,final,K,raft-kitti.pth,EPE,5.974913597106934,models/_pretrained_weights/raft-kitti.pth,RAFT
Sintel,train,final,K,raft-kitti.pth,IR_{1px},0.7615441772642748,models/_pretrained_weights/raft-kitti.pth,RAFT
Sintel,train,final,K,raft-kitti.pth,IR_{3px},0.8574884586112177,models/_pretrained_weights/raft-kitti.pth,RAFT
Sintel,train,final,K,raft-kitti.pth,IR_{5px},0.8854614889308974,models/_pretrained_weights/raft-kitti.pth,RAFT
Sintel,train,final,K,raft-kitti.pth,fl-kitti,0.1403852852293357,models/_pretrained_weights/raft-kitti.pth,RAFT
Sintel,train,final,K,raft-kitti.pth,MSE,325.6479797363281,models/_pretrained_weights/raft-kitti.pth,RAFT
Sintel,train,final,K,raft-kitti.pth,WAUC,0.7300862720626928,models/_pretrained_weights/raft-kitti.pth,RAFT
Sintel,train,final,C,raft-chairs.pth,EPE,4.275734901428223,models/_pretrained_weights/raft-chairs.pth,RAFT
Sintel,train,final,C,raft-chairs.pth,IR_{1px},0.731607567289166,models/_pretrained_weights/raft-chairs.pth,RAFT
Sintel,train,final,C,raft-chairs.pth,IR_{3px},0.880779752654084,models/_pretrained_weights/raft-chairs.pth,RAFT
Sintel,train,final,C,raft-chairs.pth,IR_{5px},0.9097347309445476,models/_pretrained_weights/raft-chairs.pth,RAFT
Sintel,train,final,C,raft-chairs.pth,fl-kitti,0.1158696991820178,models/_pretrained_weights/raft-chairs.pth,RAFT
Sintel,train,final,C,raft-chairs.pth,MSE,184.27130126953125,models/_pretrained_weights/raft-chairs.pth,RAFT
Sintel,train,final,C,raft-chairs.pth,WAUC,0.7147758396115691,models/_pretrained_weights/raft-chairs.pth,RAFT
Sintel,train,final,C,gma-chairs.pth,EPE,4.033838272094727,models/_pretrained_weights/gma-chairs.pth,GMA
Sintel,train,final,C,gma-chairs.pth,IR_{1px},0.756234105222985,models/_pretrained_weights/gma-chairs.pth,GMA
Sintel,train,final,C,gma-chairs.pth,IR_{3px},0.8852286012072956,models/_pretrained_weights/gma-chairs.pth,GMA
Sintel,train,final,C,gma-chairs.pth,IR_{5px},0.9113559190209716,models/_pretrained_weights/gma-chairs.pth,GMA
Sintel,train,final,C,gma-chairs.pth,fl-kitti,0.1115261158196291,models/_pretrained_weights/gma-chairs.pth,GMA
Sintel,train,final,C,gma-chairs.pth,MSE,164.5238037109375,models/_pretrained_weights/gma-chairs.pth,GMA
Sintel,train,final,C,gma-chairs.pth,WAUC,0.7244603566385358,models/_pretrained_weights/gma-chairs.pth,GMA
Sintel,train,final,C+T,gma-things.pth,EPE,2.8644373416900635,models/_pretrained_weights/gma-things.pth,GMA
Sintel,train,final,C+T,gma-things.pth,IR_{1px},0.8452351398530381,models/_pretrained_weights/gma-things.pth,GMA
Sintel,train,final,C+T,gma-things.pth,IR_{3px},0.9130338169869084,models/_pretrained_weights/gma-things.pth,GMA
Sintel,train,final,C+T,gma-things.pth,IR_{5px},0.9325923106269663,models/_pretrained_weights/gma-things.pth,GMA
Sintel,train,final,C+T,gma-things.pth,fl-kitti,0.0835037405590954,models/_pretrained_weights/gma-things.pth,GMA
Sintel,train,final,C+T,gma-things.pth,MSE,116.82917785644533,models/_pretrained_weights/gma-things.pth,GMA
Sintel,train,final,C+T,gma-things.pth,WAUC,0.8186528809498745,models/_pretrained_weights/gma-things.pth,GMA
Sintel,train,final,K,gma-kitti.pth,EPE,5.712840557098389,models/_pretrained_weights/gma-kitti.pth,GMA
Sintel,train,final,K,gma-kitti.pth,IR_{1px},0.765940214638745,models/_pretrained_weights/gma-kitti.pth,GMA
Sintel,train,final,K,gma-kitti.pth,IR_{3px},0.8601646373920135,models/_pretrained_weights/gma-kitti.pth,GMA
Sintel,train,final,K,gma-kitti.pth,IR_{5px},0.8869369401003798,models/_pretrained_weights/gma-kitti.pth,GMA
Sintel,train,final,K,gma-kitti.pth,fl-kitti,0.137768940470525,models/_pretrained_weights/gma-kitti.pth,GMA
Sintel,train,final,K,gma-kitti.pth,MSE,287.2575378417969,models/_pretrained_weights/gma-kitti.pth,GMA
Sintel,train,final,K,gma-kitti.pth,WAUC,0.7343521974216612,models/_pretrained_weights/gma-kitti.pth,GMA
Sintel,train,final,S,gma-sintel.pth,EPE,1.1328260898590088,models/_pretrained_weights/gma-sintel.pth,GMA
Sintel,train,final,S,gma-sintel.pth,IR_{1px},0.8901440966082972,models/_pretrained_weights/gma-sintel.pth,GMA
Sintel,train,final,S,gma-sintel.pth,IR_{3px},0.9480478479564076,models/_pretrained_weights/gma-sintel.pth,GMA
Sintel,train,final,S,gma-sintel.pth,IR_{5px},0.9646692202964026,models/_pretrained_weights/gma-sintel.pth,GMA
Sintel,train,final,S,gma-sintel.pth,fl-kitti,0.0472159413963009,models/_pretrained_weights/gma-sintel.pth,GMA
Sintel,train,final,S,gma-sintel.pth,MSE,31.01687240600586,models/_pretrained_weights/gma-sintel.pth,GMA
Sintel,train,final,S,gma-sintel.pth,WAUC,0.8722694495327564,models/_pretrained_weights/gma-sintel.pth,GMA
Sintel,train,final,tartan,Tartan480x640-S.pth,EPE,4.96303129196167,models/_pretrained_weights/SEA-RAFT-models/Tartan480x640-S.pth,SEA-RAFT (S)
Sintel,train,final,tartan,Tartan480x640-S.pth,IR_{1px},0.7976569303379393,models/_pretrained_weights/SEA-RAFT-models/Tartan480x640-S.pth,SEA-RAFT (S)
Sintel,train,final,tartan,Tartan480x640-S.pth,IR_{3px},0.8560973095315406,models/_pretrained_weights/SEA-RAFT-models/Tartan480x640-S.pth,SEA-RAFT (S)
Sintel,train,final,tartan,Tartan480x640-S.pth,IR_{5px},0.8790884609383951,models/_pretrained_weights/SEA-RAFT-models/Tartan480x640-S.pth,SEA-RAFT (S)
Sintel,train,final,tartan,Tartan480x640-S.pth,fl-kitti,0.1416030858373212,models/_pretrained_weights/SEA-RAFT-models/Tartan480x640-S.pth,SEA-RAFT (S)
Sintel,train,final,tartan,Tartan480x640-S.pth,MSE,221.6593780517578,models/_pretrained_weights/SEA-RAFT-models/Tartan480x640-S.pth,SEA-RAFT (S)
Sintel,train,final,tartan,Tartan480x640-S.pth,WAUC,0.7825744146664155,models/_pretrained_weights/SEA-RAFT-models/Tartan480x640-S.pth,SEA-RAFT (S)
Sintel,train,final,K,Tartan-C-T-TSKH-kitti432x960-S.pth,EPE,1.755113124847412,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-kitti432x960-S.pth,SEA-RAFT (S)
Sintel,train,final,K,Tartan-C-T-TSKH-kitti432x960-S.pth,IR_{1px},0.8863820816939812,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-kitti432x960-S.pth,SEA-RAFT (S)
Sintel,train,final,K,Tartan-C-T-TSKH-kitti432x960-S.pth,IR_{3px},0.940948429041605,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-kitti432x960-S.pth,SEA-RAFT (S)
Sintel,train,final,K,Tartan-C-T-TSKH-kitti432x960-S.pth,IR_{5px},0.9558743377011288,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-kitti432x960-S.pth,SEA-RAFT (S)
Sintel,train,final,K,Tartan-C-T-TSKH-kitti432x960-S.pth,fl-kitti,0.0555409260665357,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-kitti432x960-S.pth,SEA-RAFT (S)
Sintel,train,final,K,Tartan-C-T-TSKH-kitti432x960-S.pth,MSE,69.1829605102539,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-kitti432x960-S.pth,SEA-RAFT (S)
Sintel,train,final,K,Tartan-C-T-TSKH-kitti432x960-S.pth,WAUC,0.8652886334454865,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-kitti432x960-S.pth,SEA-RAFT (S)
Sintel,train,final,S,Tartan-C-T-TSKH432x960-S.pth,EPE,0.7833939790725708,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH432x960-S.pth,SEA-RAFT (S)
Sintel,train,final,S,Tartan-C-T-TSKH432x960-S.pth,IR_{1px},0.9237225327650064,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH432x960-S.pth,SEA-RAFT (S)
Sintel,train,final,S,Tartan-C-T-TSKH432x960-S.pth,IR_{3px},0.9659540262304572,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH432x960-S.pth,SEA-RAFT (S)
Sintel,train,final,S,Tartan-C-T-TSKH432x960-S.pth,IR_{5px},0.9763449381686848,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH432x960-S.pth,SEA-RAFT (S)
Sintel,train,final,S,Tartan-C-T-TSKH432x960-S.pth,fl-kitti,0.0300945744611413,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH432x960-S.pth,SEA-RAFT (S)
Sintel,train,final,S,Tartan-C-T-TSKH432x960-S.pth,MSE,18.361665725708008,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH432x960-S.pth,SEA-RAFT (S)
Sintel,train,final,S,Tartan-C-T-TSKH432x960-S.pth,WAUC,0.9075762201590072,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH432x960-S.pth,SEA-RAFT (S)
Sintel,train,final,C+T,Tartan-C-T432x960-S.pth,EPE,3.708941698074341,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T432x960-S.pth,SEA-RAFT (S)
Sintel,train,final,C+T,Tartan-C-T432x960-S.pth,IR_{1px},0.8680434154751243,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T432x960-S.pth,SEA-RAFT (S)
Sintel,train,final,C+T,Tartan-C-T432x960-S.pth,IR_{3px},0.9236031293686215,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T432x960-S.pth,SEA-RAFT (S)
Sintel,train,final,C+T,Tartan-C-T432x960-S.pth,IR_{5px},0.9393237316951656,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T432x960-S.pth,SEA-RAFT (S)
Sintel,train,final,C+T,Tartan-C-T432x960-S.pth,fl-kitti,0.0730226892229375,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T432x960-S.pth,SEA-RAFT (S)
Sintel,train,final,C+T,Tartan-C-T432x960-S.pth,MSE,257.7496643066406,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T432x960-S.pth,SEA-RAFT (S)
Sintel,train,final,C+T,Tartan-C-T432x960-S.pth,WAUC,0.8475231638015225,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T432x960-S.pth,SEA-RAFT (S)
Sintel,train,final,C,Tartan-C368x496-S.pth,EPE,4.718313694000244,models/_pretrained_weights/SEA-RAFT-models/Tartan-C368x496-S.pth,SEA-RAFT (S)
Sintel,train,final,C,Tartan-C368x496-S.pth,IR_{1px},0.7121963489546154,models/_pretrained_weights/SEA-RAFT-models/Tartan-C368x496-S.pth,SEA-RAFT (S)
Sintel,train,final,C,Tartan-C368x496-S.pth,IR_{3px},0.8907243568796874,models/_pretrained_weights/SEA-RAFT-models/Tartan-C368x496-S.pth,SEA-RAFT (S)
Sintel,train,final,C,Tartan-C368x496-S.pth,IR_{5px},0.9138328934761366,models/_pretrained_weights/SEA-RAFT-models/Tartan-C368x496-S.pth,SEA-RAFT (S)
Sintel,train,final,C,Tartan-C368x496-S.pth,fl-kitti,0.1062476250568712,models/_pretrained_weights/SEA-RAFT-models/Tartan-C368x496-S.pth,SEA-RAFT (S)
Sintel,train,final,C,Tartan-C368x496-S.pth,MSE,246.17898559570312,models/_pretrained_weights/SEA-RAFT-models/Tartan-C368x496-S.pth,SEA-RAFT (S)
Sintel,train,final,C,Tartan-C368x496-S.pth,WAUC,0.7104232342858129,models/_pretrained_weights/SEA-RAFT-models/Tartan-C368x496-S.pth,SEA-RAFT (S)
Sintel,train,final,mixed,Tartan-C-T-TSKH-spring540x960-S.pth,EPE,2.5738391876220703,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-spring540x960-S.pth,SEA-RAFT (S)
Sintel,train,final,mixed,Tartan-C-T-TSKH-spring540x960-S.pth,IR_{1px},0.8658122104109932,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-spring540x960-S.pth,SEA-RAFT (S)
Sintel,train,final,mixed,Tartan-C-T-TSKH-spring540x960-S.pth,IR_{3px},0.92507945193869,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-spring540x960-S.pth,SEA-RAFT (S)
Sintel,train,final,mixed,Tartan-C-T-TSKH-spring540x960-S.pth,IR_{5px},0.942192679346892,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-spring540x960-S.pth,SEA-RAFT (S)
Sintel,train,final,mixed,Tartan-C-T-TSKH-spring540x960-S.pth,fl-kitti,0.0709647939015832,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-spring540x960-S.pth,SEA-RAFT (S)
Sintel,train,final,mixed,Tartan-C-T-TSKH-spring540x960-S.pth,MSE,115.9255142211914,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-spring540x960-S.pth,SEA-RAFT (S)
Sintel,train,final,mixed,Tartan-C-T-TSKH-spring540x960-S.pth,WAUC,0.8497581684116557,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-spring540x960-S.pth,SEA-RAFT (S)
Sintel,train,final,C+T,FlowNet2-S_checkpoint.pth.tar,EPE,5.052349090576172,models/_pretrained_weights/FlowNet/FlowNet2-S_checkpoint.pth.tar,FlowNet2S
Sintel,train,final,C+T,FlowNet2-S_checkpoint.pth.tar,IR_{1px},0.5735344638630651,models/_pretrained_weights/FlowNet/FlowNet2-S_checkpoint.pth.tar,FlowNet2S
Sintel,train,final,C+T,FlowNet2-S_checkpoint.pth.tar,IR_{3px},0.796931281719842,models/_pretrained_weights/FlowNet/FlowNet2-S_checkpoint.pth.tar,FlowNet2S
Sintel,train,final,C+T,FlowNet2-S_checkpoint.pth.tar,IR_{5px},0.8535994386751558,models/_pretrained_weights/FlowNet/FlowNet2-S_checkpoint.pth.tar,FlowNet2S
Sintel,train,final,C+T,FlowNet2-S_checkpoint.pth.tar,fl-kitti,0.200860892571016,models/_pretrained_weights/FlowNet/FlowNet2-S_checkpoint.pth.tar,FlowNet2S
Sintel,train,final,C+T,FlowNet2-S_checkpoint.pth.tar,MSE,168.9212646484375,models/_pretrained_weights/FlowNet/FlowNet2-S_checkpoint.pth.tar,FlowNet2S
Sintel,train,final,C+T,FlowNet2-S_checkpoint.pth.tar,WAUC,0.5789942690622671,models/_pretrained_weights/FlowNet/FlowNet2-S_checkpoint.pth.tar,FlowNet2S
Sintel,train,final,C+T,skflow-things.pth,EPE,2.438002586364746,models/_pretrained_weights/skflow_weights/skflow-things.pth,SKFlow
Sintel,train,final,C+T,skflow-things.pth,IR_{1px},0.8584846351550314,models/_pretrained_weights/skflow_weights/skflow-things.pth,SKFlow
Sintel,train,final,C+T,skflow-things.pth,IR_{3px},0.9243879450107244,models/_pretrained_weights/skflow_weights/skflow-things.pth,SKFlow
Sintel,train,final,C+T,skflow-things.pth,IR_{5px},0.9428270374576426,models/_pretrained_weights/skflow_weights/skflow-things.pth,SKFlow
Sintel,train,final,C+T,skflow-things.pth,fl-kitti,0.0720291354873082,models/_pretrained_weights/skflow_weights/skflow-things.pth,SKFlow
Sintel,train,final,C+T,skflow-things.pth,MSE,98.32062530517578,models/_pretrained_weights/skflow_weights/skflow-things.pth,SKFlow
Sintel,train,final,C+T,skflow-things.pth,WAUC,0.8353141841573297,models/_pretrained_weights/skflow_weights/skflow-things.pth,SKFlow
Sintel,train,final,K,skflow-kitti.pth,EPE,3.9382383823394775,models/_pretrained_weights/skflow_weights/skflow-kitti.pth,SKFlow
Sintel,train,final,K,skflow-kitti.pth,IR_{1px},0.7720622900204296,models/_pretrained_weights/skflow_weights/skflow-kitti.pth,SKFlow
Sintel,train,final,K,skflow-kitti.pth,IR_{3px},0.8743528871665941,models/_pretrained_weights/skflow_weights/skflow-kitti.pth,SKFlow
Sintel,train,final,K,skflow-kitti.pth,IR_{5px},0.9040716061146106,models/_pretrained_weights/skflow_weights/skflow-kitti.pth,SKFlow
Sintel,train,final,K,skflow-kitti.pth,fl-kitti,0.1222170219330279,models/_pretrained_weights/skflow_weights/skflow-kitti.pth,SKFlow
Sintel,train,final,K,skflow-kitti.pth,MSE,159.81472778320312,models/_pretrained_weights/skflow_weights/skflow-kitti.pth,SKFlow
Sintel,train,final,K,skflow-kitti.pth,WAUC,0.7469014052570433,models/_pretrained_weights/skflow_weights/skflow-kitti.pth,SKFlow
Sintel,train,final,S,skflow-sintel.pth,EPE,0.7749019861221313,models/_pretrained_weights/skflow_weights/skflow-sintel.pth,SKFlow
Sintel,train,final,S,skflow-sintel.pth,IR_{1px},0.9015964734345118,models/_pretrained_weights/skflow_weights/skflow-sintel.pth,SKFlow
Sintel,train,final,S,skflow-sintel.pth,IR_{3px},0.9584236964983276,models/_pretrained_weights/skflow_weights/skflow-sintel.pth,SKFlow
Sintel,train,final,S,skflow-sintel.pth,IR_{5px},0.973275957822869,models/_pretrained_weights/skflow_weights/skflow-sintel.pth,SKFlow
Sintel,train,final,S,skflow-sintel.pth,fl-kitti,0.0361478328641798,models/_pretrained_weights/skflow_weights/skflow-sintel.pth,SKFlow
Sintel,train,final,S,skflow-sintel.pth,MSE,13.498881340026855,models/_pretrained_weights/skflow_weights/skflow-sintel.pth,SKFlow
Sintel,train,final,S,skflow-sintel.pth,WAUC,0.886155386251804,models/_pretrained_weights/skflow_weights/skflow-sintel.pth,SKFlow
Sintel,train,final,C,Tartan-C368x496-M.pth,EPE,5.749391555786133,models/_pretrained_weights/SEA-RAFT-models/Tartan-C368x496-M.pth,SEA-RAFT (M)
Sintel,train,final,C,Tartan-C368x496-M.pth,IR_{1px},0.7235480929985557,models/_pretrained_weights/SEA-RAFT-models/Tartan-C368x496-M.pth,SEA-RAFT (M)
Sintel,train,final,C,Tartan-C368x496-M.pth,IR_{3px},0.8848521776700851,models/_pretrained_weights/SEA-RAFT-models/Tartan-C368x496-M.pth,SEA-RAFT (M)
Sintel,train,final,C,Tartan-C368x496-M.pth,IR_{5px},0.9064464696339144,models/_pretrained_weights/SEA-RAFT-models/Tartan-C368x496-M.pth,SEA-RAFT (M)
Sintel,train,final,C,Tartan-C368x496-M.pth,fl-kitti,0.1125865178140615,models/_pretrained_weights/SEA-RAFT-models/Tartan-C368x496-M.pth,SEA-RAFT (M)
Sintel,train,final,C,Tartan-C368x496-M.pth,MSE,354.532958984375,models/_pretrained_weights/SEA-RAFT-models/Tartan-C368x496-M.pth,SEA-RAFT (M)
Sintel,train,final,C,Tartan-C368x496-M.pth,WAUC,0.7151249576451384,models/_pretrained_weights/SEA-RAFT-models/Tartan-C368x496-M.pth,SEA-RAFT (M)
Sintel,train,final,S,Tartan-C-T-TSKH432x960-M.pth,EPE,0.5846877098083496,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH432x960-M.pth,SEA-RAFT (M)
Sintel,train,final,S,Tartan-C-T-TSKH432x960-M.pth,IR_{1px},0.9391955389866946,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH432x960-M.pth,SEA-RAFT (M)
Sintel,train,final,S,Tartan-C-T-TSKH432x960-M.pth,IR_{3px},0.9745665730941656,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH432x960-M.pth,SEA-RAFT (M)
Sintel,train,final,S,Tartan-C-T-TSKH432x960-M.pth,IR_{5px},0.9828468280192444,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH432x960-M.pth,SEA-RAFT (M)
Sintel,train,final,S,Tartan-C-T-TSKH432x960-M.pth,fl-kitti,0.0219774285129638,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH432x960-M.pth,SEA-RAFT (M)
Sintel,train,final,S,Tartan-C-T-TSKH432x960-M.pth,MSE,12.378650665283203,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH432x960-M.pth,SEA-RAFT (M)
Sintel,train,final,S,Tartan-C-T-TSKH432x960-M.pth,WAUC,0.9226796550630638,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH432x960-M.pth,SEA-RAFT (M)
Sintel,train,final,mixed,Tartan-C-T-TSKH-spring540x960-M.pth,EPE,2.2965176105499268,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-spring540x960-M.pth,SEA-RAFT (M)
Sintel,train,final,mixed,Tartan-C-T-TSKH-spring540x960-M.pth,IR_{1px},0.8693215363681379,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-spring540x960-M.pth,SEA-RAFT (M)
Sintel,train,final,mixed,Tartan-C-T-TSKH-spring540x960-M.pth,IR_{3px},0.9317478761235172,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-spring540x960-M.pth,SEA-RAFT (M)
Sintel,train,final,mixed,Tartan-C-T-TSKH-spring540x960-M.pth,IR_{5px},0.9472473428005392,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-spring540x960-M.pth,SEA-RAFT (M)
Sintel,train,final,mixed,Tartan-C-T-TSKH-spring540x960-M.pth,fl-kitti,0.0645179873261088,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-spring540x960-M.pth,SEA-RAFT (M)
Sintel,train,final,mixed,Tartan-C-T-TSKH-spring540x960-M.pth,MSE,93.9093780517578,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-spring540x960-M.pth,SEA-RAFT (M)
Sintel,train,final,mixed,Tartan-C-T-TSKH-spring540x960-M.pth,WAUC,0.8575712066971329,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-spring540x960-M.pth,SEA-RAFT (M)
Sintel,train,final,tartan,Tartan480x640-M.pth,EPE,5.202643394470215,models/_pretrained_weights/SEA-RAFT-models/Tartan480x640-M.pth,SEA-RAFT (M)
Sintel,train,final,tartan,Tartan480x640-M.pth,IR_{1px},0.7932887627209854,models/_pretrained_weights/SEA-RAFT-models/Tartan480x640-M.pth,SEA-RAFT (M)
Sintel,train,final,tartan,Tartan480x640-M.pth,IR_{3px},0.8548443968589438,models/_pretrained_weights/SEA-RAFT-models/Tartan480x640-M.pth,SEA-RAFT (M)
Sintel,train,final,tartan,Tartan480x640-M.pth,IR_{5px},0.8796483153748215,models/_pretrained_weights/SEA-RAFT-models/Tartan480x640-M.pth,SEA-RAFT (M)
